Year,Economy,Economy Label,ShipType,ShipType Label,Dead weight tons in thousands,DWT_million
1998,724,Spain,4,Container ships,123.653,0.123653
1998,724,Spain,5,Other types of ships,564.266,0.5642659999999999
1998,144,Sri Lanka,0,Total fleet,312.262,0.312262
1998,144,Sri Lanka,1,Oil tankers,10.198,0.010198
1998,144,Sri Lanka,2,Bulk carriers,174.581,0.174581
1998,144,Sri Lanka,3,General cargo,123.261,0.123261
1998,144,Sri Lanka,5,Other types of ships,4.222,0.004222
1998,736,Sudan (...2011),0,Total fleet,53.241,0.053241
1998,736,Sudan (...2011),1,Oil tankers,1.222,0.001222
1998,736,Sudan (...2011),3,General cargo,51.195,0.051195
1998,736,Sudan (...2011),5,Other types of ships,0.824,0.000824
1998,740,Suriname,0,Total fleet,9.298,0.009298
1998,740,Suriname,1,Oil tankers,3.035,0.003035
1998,740,Suriname,3,General cargo,3.466,0.0034660000000000003
1998,740,Suriname,4,Container ships,1.771,0.001771
1998,740,Suriname,5,Other types of ships,1.026,0.001026
1998,752,Sweden,0,Total fleet,2080.545,2.080545
1998,752,Sweden,1,Oil tankers,537.561,0.5375610000000001
1998,752,Sweden,2,Bulk carriers,54.155,0.054155
1998,752,Sweden,3,General cargo,933.152,0.9331520000000001
1998,752,Sweden,5,Other types of ships,555.677,0.555677
1998,756,Switzerland,0,Total fleet,738.309,0.738309
1998,756,Switzerland,2,Bulk carriers,685.755,0.685755
1998,756,Switzerland,3,General cargo,12.428,0.012428000000000002
1998,756,Switzerland,5,Other types of ships,40.126,0.040125999999999995
1998,760,Syrian Arab Republic,0,Total fleet,637.535,0.637535
1998,760,Syrian Arab Republic,2,Bulk carriers,19.879,0.019879
1998,760,Syrian Arab Republic,3,General cargo,609.578,0.609578
1998,760,Syrian Arab Republic,5,Other types of ships,8.078,0.008078
1998,764,Thailand,0,Total fleet,3437.763,3.437763
1998,764,Thailand,1,Oil tankers,784.249,0.784249
1998,764,Thailand,2,Bulk carriers,950.245,0.950245
1998,764,Thailand,3,General cargo,1460.853,1.460853
1998,764,Thailand,4,Container ships,114.608,0.114608
1998,764,Thailand,5,Other types of ships,127.808,0.127808
1998,768,Togo,0,Total fleet,0.299,0.000299
1998,768,Togo,5,Other types of ships,0.299,0.000299
1998,776,Tonga,0,Total fleet,15.471,0.015471
1998,776,Tonga,3,General cargo,11.319,0.011319000000000001
1998,776,Tonga,5,Other types of ships,4.152,0.004152
1998,780,Trinidad and Tobago,0,Total fleet,8.78,0.00878
1998,780,Trinidad and Tobago,3,General cargo,3.731,0.003731
1998,780,Trinidad and Tobago,5,Other types of ships,5.049,0.0050490000000000005
1998,788,Tunisia,0,Total fleet,169.88,0.16988
1998,788,Tunisia,1,Oil tankers,10.368,0.010368
1998,788,Tunisia,2,Bulk carriers,58.573,0.058573
1998,788,Tunisia,3,General cargo,50.022,0.050022
1998,788,Tunisia,5,Other types of ships,50.917,0.050917000000000004
1998,792,Turkiye,0,Total fleet,10669.764,10.669763999999999
1998,792,Turkiye,1,Oil tankers,904.074,0.9040739999999999
1998,792,Turkiye,2,Bulk carriers,7721.334,7.721334
1998,792,Turkiye,3,General cargo,1689.377,1.689377
1998,792,Turkiye,4,Container ships,90.198,0.09019799999999999
1998,792,Turkiye,5,Other types of ships,264.781,0.264781
1998,795,Turkmenistan,0,Total fleet,31.712,0.031712
1998,795,Turkmenistan,1,Oil tankers,5.01,0.00501
1998,795,Turkmenistan,3,General cargo,15.198,0.015198
1998,795,Turkmenistan,5,Other types of ships,11.504,0.011504
1998,796,Turks and Caicos Islands,0,Total fleet,0.161,0.000161
1998,796,Turks and Caicos Islands,3,General cargo,0.161,0.000161
1998,798,Tuvalu,0,Total fleet,82.315,0.082315
1998,798,Tuvalu,3,General cargo,24.446,0.024446000000000002
1998,798,Tuvalu,5,Other types of ships,57.869,0.057869
1998,800,Uganda,0,Total fleet,2.743,0.0027429999999999998
1998,800,Uganda,3,General cargo,2.743,0.0027429999999999998
1998,804,Ukraine,0,Total fleet,2572.96,2.57296
1998,804,Ukraine,1,Oil tankers,130.92,0.13091999999999998
1998,804,Ukraine,2,Bulk carriers,416.597,0.416597
1998,804,Ukraine,3,General cargo,1507.893,1.507893
1998,804,Ukraine,4,Container ships,51.505,0.051505
1998,804,Ukraine,5,Other types of ships,466.045,0.46604500000000004
1998,784,United Arab Emirates,0,Total fleet,1380.748,1.380748
1998,784,United Arab Emirates,1,Oil tankers,771.596,0.771596
1998,784,United Arab Emirates,2,Bulk carriers,36.72,0.036719999999999996
1998,784,United Arab Emirates,3,General cargo,280.81,0.28081
1998,784,United Arab Emirates,4,Container ships,142.96,0.14296
1998,784,United Arab Emirates,5,Other types of ships,148.662,0.14866200000000002
1998,826,United Kingdom,0,Total fleet,3106.354,3.1063539999999996
1998,826,United Kingdom,1,Oil tankers,731.356,0.731356
1998,826,United Kingdom,2,Bulk carriers,99.069,0.099069
1998,826,United Kingdom,3,General cargo,169.689,0.169689
1998,826,United Kingdom,4,Container ships,847.973,0.847973
1998,826,United Kingdom,5,Other types of ships,1258.267,1.258267
1998,834,United Republic of Tanzania,0,Total fleet,51.829,0.051829
1998,834,United Republic of Tanzania,1,Oil tankers,8.991,0.008990999999999999
1998,834,United Republic of Tanzania,3,General cargo,39.753,0.039753
1998,834,United Republic of Tanzania,5,Other types of ships,3.085,0.003085
1998,840,United States,0,Total fleet,25051.914,25.051914
1998,840,United States,1,Oil tankers,13418.75,13.41875
1998,840,United States,2,Bulk carriers,3495.886,3.495886
1998,840,United States,3,General cargo,1659.551,1.659551
1998,840,United States,4,Container ships,4073.941,4.073941
1998,840,United States,5,Other types of ships,2403.786,2.403786
1998,858,Uruguay,0,Total fleet,127.517,0.127517
1998,858,Uruguay,1,Oil tankers,95.702,0.095702
1998,858,Uruguay,3,General cargo,1.241,0.0012410000000000001
1998,858,Uruguay,5,Other types of ships,30.574,0.030574
1998,548,Vanuatu,0,Total fleet,1846.875,1.846875
1998,548,Vanuatu,1,Oil tankers,21.502,0.021502
1998,548,Vanuatu,2,Bulk carriers,1034.371,1.0343710000000002
1998,548,Vanuatu,3,General cargo,386.846,0.386846
1998,548,Vanuatu,5,Other types of ships,404.156,0.404156
1998,862,Venezuela (Bolivarian Rep. of),0,Total fleet,1026.319,1.026319
1998,862,Venezuela (Bolivarian Rep. of),1,Oil tankers,470.527,0.470527
1998,862,Venezuela (Bolivarian Rep. of),2,Bulk carriers,187.631,0.187631
1998,862,Venezuela (Bolivarian Rep. of),3,General cargo,80.03,0.08003
1998,862,Venezuela (Bolivarian Rep. of),4,Container ships,1.18,0.0011799999999999998
1998,862,Venezuela (Bolivarian Rep. of),5,Other types of ships,286.951,0.286951
1998,704,Viet Nam,0,Total fleet,1098.092,1.098092
1998,704,Viet Nam,1,Oil tankers,35.386,0.035386
1998,704,Viet Nam,2,Bulk carriers,150.91,0.15091
1998,704,Viet Nam,3,General cargo,677.774,0.677774
1998,704,Viet Nam,5,Other types of ships,234.022,0.23402199999999998
1998,887,Yemen,0,Total fleet,26.043,0.026043
1998,887,Yemen,1,Oil tankers,3.185,0.003185
1998,887,Yemen,3,General cargo,3.061,0.003061
1998,887,Yemen,5,Other types of ships,19.797,0.019797000000000002
1998,5600,Asia and Oceania,0,Total fleet,224015.092,224.015092
1998,5600,Asia and Oceania,1,Oil tankers,55114.157,55.114157
1998,5600,Asia and Oceania,2,Bulk carriers,99689.113,99.68911299999999
1998,5600,Asia and Oceania,3,General cargo,36894.565,36.894565
1998,5600,Asia and Oceania,4,Container ships,16724.644,16.724644
1998,5600,Asia and Oceania,5,Other types of ships,15592.613,15.592613
1998,5702,Northern America and Europe,0,Total fleet,230742.631,230.742631
1998,5702,Northern America and Europe,1,Oil tankers,96558.662,96.558662
1998,5702,Northern America and Europe,2,Bulk carriers,60248.37,60.24837
1998,5702,Northern America and Europe,3,General cargo,28814.954,28.814954
1998,5702,Northern America and Europe,4,Container ships,20207.179,20.207179
1998,5702,Northern America and Europe,5,Other types of ships,24913.466,24.913466
1998,5706,"Europe, Northern America, Australia and New Zealand",0,Total fleet,234788.567,234.788567
1998,5706,"Europe, Northern America, Australia and New Zealand",1,Oil tankers,97345.32,97.34532
1998,5706,"Europe, Northern America, Australia and New Zealand",2,Bulk carriers,62019.975,62.019974999999995
1998,5706,"Europe, Northern America, Australia and New Zealand",3,General cargo,28987.824,28.987824
1998,5706,"Europe, Northern America, Australia and New Zealand",4,Container ships,20324.315,20.324315
1998,5706,"Europe, Northern America, Australia and New Zealand",5,Other types of ships,26111.133,26.111133000000002
1998,5703,Central and Southern Asia,0,Total fleet,19216.027,19.216026999999997
1998,5703,Central and Southern Asia,1,Oil tankers,8290.475,8.290475
1998,5703,Central and Southern Asia,2,Bulk carriers,7252.004,7.252004
1998,5703,Central and Southern Asia,3,General cargo,2417.31,2.41731
1998,5703,Central and Southern Asia,4,Container ships,154.354,0.15435400000000002
1998,5703,Central and Southern Asia,5,Other types of ships,1101.884,1.101884
1998,5704,Eastern and South-Eastern Asia,0,Total fleet,140070.318,140.070318
1998,5704,Eastern and South-Eastern Asia,1,Oil tankers,33198.541,33.198541
1998,5704,Eastern and South-Eastern Asia,2,Bulk carriers,60982.681,60.982681
1998,5704,Eastern and South-Eastern Asia,3,General cargo,22883.949,22.883949
1998,5704,Eastern and South-Eastern Asia,4,Container ships,12567.042,12.567041999999999
1998,5704,Eastern and South-Eastern Asia,5,Other types of ships,10438.105,10.438105
1998,5705,Western Asia and Northern Africa,0,Total fleet,63457.055,63.457055
1998,5705,Western Asia and Northern Africa,1,Oil tankers,14287.271,14.287271
1998,5705,Western Asia and Northern Africa,2,Bulk carriers,29977.989,29.977989
1998,5705,Western Asia and Northern Africa,3,General cargo,12017.761,12.017761
1998,5705,Western Asia and Northern Africa,4,Container ships,3896.183,3.896183
1998,5705,Western Asia and Northern Africa,5,Other types of ships,3277.851,3.277851
1998,1400,Developing economies,0,Total fleet,463101.804,463.101804
1998,1400,Developing economies,1,Oil tankers,156923.552,156.923552
1998,1400,Developing economies,2,Bulk carriers,182916.079,182.916079
1998,1400,Developing economies,3,General cargo,62785.743,62.785743000000004
1998,1400,Developing economies,4,Container ships,29705.244,29.705244
1998,1400,Developing economies,5,Other types of ships,30771.186,30.771186
1998,1410,Developing economies: Africa,0,Total fleet,105173.271,105.173271
1998,1410,Developing economies: Africa,1,Oil tankers,52025.177,52.025177000000006
1998,1410,Developing economies: Africa,2,Bulk carriers,32877.683,32.877683
1998,1410,Developing economies: Africa,3,General cargo,5932.472,5.932472
1998,1410,Developing economies: Africa,4,Container ships,4754.344,4.754344
1998,1410,Developing economies: Africa,5,Other types of ships,9583.595,9.583594999999999
1998,1411,Developing economies: Northern Africa,0,Total fleet,4834.938,4.834938
1998,1411,Developing economies: Northern Africa,1,Oil tankers,1481.323,1.4813230000000002
1998,1411,Developing economies: Northern Africa,2,Bulk carriers,1329.537,1.329537
1998,1411,Developing economies: Northern Africa,3,General cargo,1094.327,1.094327
1998,1411,Developing economies: Northern Africa,4,Container ships,10.071,0.010071
1998,1411,Developing economies: Northern Africa,5,Other types of ships,919.68,0.9196799999999999
1998,1412,Developing economies: Sub-Saharan Africa,0,Total fleet,100338.333,100.338333
1998,1412,Developing economies: Sub-Saharan Africa,1,Oil tankers,50543.854,50.543853999999996
1998,1412,Developing economies: Sub-Saharan Africa,2,Bulk carriers,31548.146,31.548146
1998,1412,Developing economies: Sub-Saharan Africa,3,General cargo,4838.145,4.838145000000001
1998,1412,Developing economies: Sub-Saharan Africa,4,Container ships,4744.273,4.744273
1998,1412,Developing economies: Sub-Saharan Africa,5,Other types of ships,8663.915,8.663915000000001
1998,1420,Developing economies: Americas,0,Total fleet,212870.185,212.870185
1998,1420,Developing economies: Americas,1,Oil tankers,67935.257,67.935257
1998,1420,Developing economies: Americas,2,Bulk carriers,87240.014,87.240014
1998,1420,Developing economies: Americas,3,General cargo,30921.269,30.921269
1998,1420,Developing economies: Americas,4,Container ships,14390.09,14.39009
1998,1420,Developing economies: Americas,5,Other types of ships,12383.555,12.383555
1998,1460,Developing economies: Asia and Oceania,0,Total fleet,145058.348,145.058348
1998,1460,Developing economies: Asia and Oceania,1,Oil tankers,36963.118,36.963118
1998,1460,Developing economies: Asia and Oceania,2,Bulk carriers,62798.382,62.798382
1998,1460,Developing economies: Asia and Oceania,3,General cargo,25932.002,25.932002
1998,1460,Developing economies: Asia and Oceania,4,Container ships,10560.81,10.56081
1998,1460,Developing economies: Asia and Oceania,5,Other types of ships,8804.036,8.804036
1998,1430,Developing economies: Asia,0,Total fleet,142997.654,142.997654
1998,1430,Developing economies: Asia,1,Oil tankers,36930.583,36.930583
1998,1430,Developing economies: Asia,2,Bulk carriers,61764.011,61.764010999999996
1998,1430,Developing economies: Asia,3,General cargo,25435.0,25.435
1998,1430,Developing economies: Asia,4,Container ships,10560.81,10.56081
1998,1430,Developing economies: Asia,5,Other types of ships,8307.25,8.30725
1998,1431,Developing economies: Central Asia,0,Total fleet,36.99,0.03699
1998,1431,Developing economies: Central Asia,1,Oil tankers,5.01,0.00501
1998,1431,Developing economies: Central Asia,3,General cargo,16.521,0.016521
1998,1431,Developing economies: Central Asia,5,Other types of ships,15.459,0.015458999999999999
1998,1432,Developing economies: Southern Asia,0,Total fleet,19179.037,19.179037
1998,1432,Developing economies: Southern Asia,1,Oil tankers,8285.465,8.285465
1998,1432,Developing economies: Southern Asia,2,Bulk carriers,7252.004,7.252004
1998,1432,Developing economies: Southern Asia,3,General cargo,2400.789,2.400789
1998,1432,Developing economies: Southern Asia,4,Container ships,154.354,0.15435400000000002
1998,1432,Developing economies: Southern Asia,5,Other types of ships,1086.425,1.086425
1998,1433,Developing economies: Eastern Asia,0,Total fleet,43456.92,43.45692
1998,1433,Developing economies: Eastern Asia,1,Oil tankers,4956.61,4.9566099999999995
1998,1433,Developing economies: Eastern Asia,2,Bulk carriers,23366.538,23.366538000000002
1998,1433,Developing economies: Eastern Asia,3,General cargo,8560.098,8.560098
1998,1433,Developing economies: Eastern Asia,4,Container ships,5324.557,5.3245569999999995
1998,1433,Developing economies: Eastern Asia,5,Other types of ships,1249.117,1.249117
1998,1434,Developing economies: Western Asia,0,Total fleet,20705.576,20.705576
1998,1434,Developing economies: Western Asia,1,Oil tankers,6117.78,6.11778
1998,1434,Developing economies: Western Asia,2,Bulk carriers,8397.583,8.397583000000001
